Age,Ranking,Name,Nationality,Image,ClubShortName,ClubImage,Unnamed: 8,ClubName,ClubNation,ClubNation(S),Position2,FamilyName2,MinutesPlayed,YellowCard,RedCard,Goals,Assists,Clean,TournamentPlayed,GameStarted,SubstituteAppearance,MinutesPlayed2,Pen,PenSaves,TouchesP90,OffsideP90,RecovP90,LastManTackles,CrossesP90,SavesP90,GoalConP90,FouledP90,FoulsP90,InterceptP90,ClearP90,ShotsP90,TargetsP90,LongBallsP90,FinalThirdP90,PossLostP90,BlockedP90,ErrGoal,ErrChance,PassP90,PassComp%,DribblesP90,MOM,AvgRating,Decisive,First,Nationality(S),ProfileWeb,ClubProfileWeb,NationProfile,Conceded,FamilyName,Position,posNr,Position(S),GoalP90,NonPenGoalP90,ShotAcc%,ConvRate%,AssP90,G+A,ContP90,NonPenContP90,ContSpread,BChances,TacklesWon%,AerialsWon%,DuelsWon%,H,A,fifa_name
28,75.0,Paulo Gazzaniga,Argentina,https://www.sportsbase.io/images/people/4566.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,0.0,Tottenham Hotspur FC,England,GB,GK,Gazzaniga,1612,1,0,0,0,2,18,17,1,1612.0,0.0,1.0,33.55,0.0,7.09,,0.0,3.29,1.45,0.11,0.05,0.0,0.39,0.0,0.0,14.57,3.07,10.39,0.0,1,0,25.34,59.69,0.0,1.0,6.5,1.0,0.0,AR,https://www.footballcritic.com/paulo-gazzaniga/profile/4566,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/argentina/area-info/16,26,Gazzaniga,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,85.0,,0.0,0.0,P. Gazzaniga
24,53.0,Jordon Ibe,England,https://www.sportsbase.io/images/people/4579.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,,AFC Bournemouth,England,GB,"DM,<BR />M (R)",Ibe,48,0,0,0,0,0,2,0,2,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,5.8,0.0,0.0,GB,https://www.footballcritic.com/jordon-ibe/profile/4579,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,0,Ibe,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(R)",,,,,,,,,,0,,,,0.0,0.0,J. Ibe
23,65.0,Jesús Vallejo,Spain,https://www.sportsbase.io/images/people/4588.png,Wolves,https://www.sportsbase.io/images/clubs/459.png,,Wolverhampton Wanderers FC,England,GB,D (CR),Jesús Vallejo,162,1,0,0,0,0,2,1,1,162.0,0.0,0.0,73.33,0.0,5.55,,0.0,0.0,3.33,0.56,1.11,0.56,4.45,0.0,0.0,11.66,8.33,15.55,0.0,0,1,61.11,76.36,1.11,0.0,5.7,0.0,0.0,ES,https://www.footballcritic.com/jesus-vallejo/profile/4588,https://www.footballcritic.com/wolverhampton-wanderers-fc/squad/459,https://www.footballcritic.com/spain/area-info/176,6,Vallejo Lazaro,Defender,2,D&nbsp;(CR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,62.0,56.0,0.0,0.0,J. Vallejo
25,83.0,James Ward-Prowse,England,https://www.sportsbase.io/images/people/4592.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,26.32,Southampton FC,England,GB,M (C),Ward-Prowse,3420,9,0,5,3,9,38,38,0,3420.0,1.0,0.0,65.74,0.0,6.37,,6.98,0.0,1.58,1.13,1.48,1.42,1.82,1.5,0.68,4.42,13.39,15.76,0.37,0,1,43.58,81.04,0.4,0.0,6.7,1.0,1.0,GB,https://www.footballcritic.com/james-ward-prowse/profile/4592,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/england/area-info/68,60,Ward-Prowse,Midfielder,5,M&nbsp;(C),0.14,0.11,45.61,8.77,0.08,8.0,0.21,0.18,21.05,6,50.0,53.0,52.0,2.0,3.0,J. Ward-Prowse
27,76.0,Ryan Fredericks,England,https://www.sportsbase.io/images/people/4618.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,7.69,West Ham United FC,England,GB,D (R),Fredericks,2237,7,0,0,3,7,27,25,2,2237.0,0.0,0.0,57.9,0.0,4.55,,2.33,0.0,1.57,0.85,1.01,1.04,2.41,0.12,0.0,4.55,10.3,15.21,0.08,0,1,34.24,74.27,0.44,0.0,6.4,0.0,0.0,GB,https://www.footballcritic.com/ryan-fredericks/profile/4618,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/england/area-info/68,39,Fredericks,Full back,3,D&nbsp;(R),0.0,0.0,0.0,0.0,0.12,3.0,0.12,0.12,12.0,3,68.0,51.0,56.0,0.0,0.0,R. Fredericks
27,77.0,Ben Davies,Wales,https://www.sportsbase.io/images/people/4637.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,0.0,Tottenham Hotspur FC,England,GB,D (L),Davies,1432,6,0,0,0,5,18,16,2,1432.0,0.0,0.0,73.34,0.06,3.83,,1.88,0.0,1.2,0.5,1.7,1.51,2.51,0.44,0.06,5.22,12.01,17.03,0.25,0,0,49.21,76.37,0.57,0.0,6.5,0.0,0.0,W1,https://www.footballcritic.com/ben-davies/profile/4637,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/wales/area-info/209,19,Davies,Full back,3,D&nbsp;(L),0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,2,57.0,67.0,53.0,0.0,0.0,B. Davies
27,85.0,Michael Keane,England,https://www.sportsbase.io/images/people/4654.png,Everton,https://www.sportsbase.io/images/clubs/473.png,14.29,Everton FC,England,GB,D (C),Keane,2556,3,0,2,0,8,31,28,3,2556.0,0.0,0.0,62.92,0.0,4.4,,0.0,0.0,1.48,0.28,0.74,1.62,5.21,0.5,0.14,6.83,5.18,9.19,0.04,0,0,50.45,82.97,0.04,3.0,6.6,1.0,1.0,GB,https://www.footballcritic.com/michael-keane/profile/4654,https://www.footballcritic.com/everton-fc/squad/473,https://www.footballcritic.com/england/area-info/68,42,Keane,Defender,2,D&nbsp;(C),0.07,0.07,28.57,14.29,0.0,2.0,0.07,0.07,7.14,1,53.0,59.0,58.0,0.0,2.0,M. Keane
29,66.0,Paul Dummett,Wales,https://www.sportsbase.io/images/people/4656.png,Newcastle,https://www.sportsbase.io/images/clubs/466.png,0.0,Newcastle United FC,England,GB,D (LC),Dummett,1229,2,0,0,0,4,16,14,2,1229.0,0.0,0.0,49.43,0.0,3.88,,1.1,0.0,1.47,0.44,0.3,1.4,4.46,0.07,0.07,7.17,7.1,11.28,0.0,0,0,32.52,71.17,0.07,0.0,6.2,0.0,0.0,W1,https://www.footballcritic.com/paul-dummett/profile/4656,https://www.footballcritic.com/newcastle-united-fc/squad/466,https://www.footballcritic.com/wales/area-info/209,20,Dummett,Full back,3,D&nbsp;(LC),0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,47.0,58.0,0.0,0.0,P. Dummett
25,83.0,Luke Shaw,England,https://www.sportsbase.io/images/people/4661.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,0.0,Manchester United FC,England,GB,D (L),Shaw,1734,7,0,0,0,9,24,20,4,1734.0,0.0,0.0,80.6,0.21,4.93,,1.92,0.0,0.78,0.52,1.2,1.14,2.59,0.57,0.26,2.34,18.68,11.52,0.21,0,1,58.96,87.06,1.2,0.0,6.8,0.0,0.0,GB,https://www.footballcritic.com/luke-shaw/profile/4661,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/england/area-info/68,15,Shaw,Full back,3,D&nbsp;(L),0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,1,54.0,58.0,59.0,0.0,0.0,L. Shaw
25,79.0,Jack Grealish,England,https://www.sportsbase.io/images/people/4689.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,33.33,Aston Villa FC,England,GB,"W (L),<BR />AM (C)",Grealish,3234,8,0,8,6,7,36,36,0,3234.0,0.0,0.0,61.36,0.11,5.18,,3.9,0.0,1.76,4.64,1.0,0.69,0.28,2.03,0.64,3.11,19.34,14.42,0.5,1,0,37.91,84.43,2.01,6.0,7.1,2.0,2.0,GB,https://www.footballcritic.com/jack-grealish/profile/4689,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/england/area-info/68,63,Grealish,Winger,7,"W&nbsp;(L),&nbsp;AM&nbsp;(C)",0.23,0.23,31.51,10.96,0.17,14.0,0.39,0.39,36.11,8,67.0,42.0,60.0,3.0,5.0,J. Grealish
27,71.0,Jesse Lingard,England,https://www.sportsbase.io/images/people/4767.png,Man Utd,https://www.sportsbase.io/images/clubs/475.png,20.0,Manchester United FC,England,GB,"AM (C),<BR />W (R)",Lingard,931,3,0,1,0,5,22,9,13,932.0,0.0,0.0,52.05,0.0,3.57,,0.68,0.0,1.35,1.06,2.7,0.19,0.0,2.12,0.58,1.06,18.64,10.23,0.96,0,0,37.28,87.56,1.25,0.0,6.0,0.0,0.0,GB,https://www.footballcritic.com/jesse-lingard/profile/4767,https://www.footballcritic.com/manchester-united-fc/squad/475,https://www.footballcritic.com/england/area-info/68,14,Lingard,Attacking midfielder,6,"AM&nbsp;(C),&nbsp;W&nbsp;(R)",0.1,0.1,27.27,4.55,0.0,1.0,0.1,0.1,10.0,1,53.0,14.0,36.0,0.0,1.0,J. Lingard
25,70.0,Calum Chambers,England,https://www.sportsbase.io/images/people/4864.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,D (CR),Chambers,1103,5,0,1,1,3,14,13,1,1103.0,0.0,0.0,88.86,0.0,5.63,,2.77,0.0,1.22,0.32,1.47,1.22,3.27,0.98,0.16,7.26,13.55,17.78,0.32,0,1,64.7,82.09,0.82,1.0,6.6,0.0,0.0,GB,https://www.footballcritic.com/calum-chambers/profile/4864,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/england/area-info/68,15,Chambers,Defender,2,D&nbsp;(CR),0.08,0.08,16.67,8.33,0.08,2.0,0.16,0.16,15.38,4,40.0,57.0,54.0,1.0,0.0,C. Chambers
25,70.0,Héctor Bellerín,Spain,https://www.sportsbase.io/images/people/4878.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,12.5,Arsenal FC,England,GB,"D,<BR />M (R)",Bellerín,1159,2,0,1,0,6,15,13,2,1249.0,0.0,0.0,63.85,0.07,3.89,,1.87,0.0,1.3,0.22,1.08,1.3,1.3,0.5,0.14,1.87,9.95,13.19,0.14,0,1,41.29,81.33,1.15,0.0,6.4,1.0,0.0,ES,https://www.footballcritic.com/hector-bellerin/profile/4878,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/spain/area-info/176,18,Bellerin Moruno,Full back,3,"D,&nbsp;M&nbsp;(R)",0.07,0.07,28.57,14.29,0.0,1.0,0.07,0.07,7.14,1,63.0,43.0,41.0,0.0,1.0,H. Bellerín
24,80.0,Andreas Christensen,Denmark,https://www.sportsbase.io/images/people/5157.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,0.0,Chelsea FC,England,GB,D (C),Christensen,1754,5,0,0,0,3,21,21,0,1752.0,0.0,0.0,77.36,0.0,5.54,,0.0,0.0,1.69,0.51,0.87,1.59,2.73,0.36,0.1,5.86,6.98,6.32,0.05,0,0,67.14,91.12,0.21,1.0,6.7,0.0,0.0,DK,https://www.footballcritic.com/andreas-christensen/profile/5157,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/denmark/area-info/61,33,Christensen,Defender,2,D&nbsp;(C),0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,58.0,64.0,0.0,0.0,A. Christensen
33,69.0,Pedro,Spain,https://www.sportsbase.io/images/people/5207.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,0.0,Chelsea FC,England,GB,W (RL),Pedro,661,1,0,1,1,3,11,8,3,751.0,0.0,0.0,55.37,0.0,6.23,,2.52,0.0,1.44,1.31,0.96,1.08,0.12,2.64,1.2,2.03,14.98,12.7,0.96,0,0,37.51,83.07,1.56,0.0,6.8,0.0,0.0,ES,https://www.footballcritic.com/pedro/profile/5207,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/spain/area-info/176,12,Rodriguez Ledesma,Winger,7,W&nbsp;(RL),0.12,0.12,45.45,4.55,0.12,2.0,0.24,0.24,11.11,1,43.0,43.0,51.0,1.0,0.0,
32,74.0,Sokratis Papastathopoulos,Greece,https://www.sportsbase.io/images/people/5221.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,D (CR),Papastathopoulos,1697,6,0,2,0,4,19,19,0,1697.0,0.0,0.0,65.82,0.05,3.71,,0.05,0.0,1.32,0.64,1.01,0.74,3.39,0.37,0.11,7.59,4.29,7.32,0.11,1,0,54.58,88.05,0.26,0.0,6.4,0.0,1.0,GR,https://www.footballcritic.com/sokratis-papastathopoulos/profile/5221,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/greece/area-info/82,25,Papastathopoulos,Defender,2,D&nbsp;(CR),0.11,0.11,28.57,28.57,0.0,2.0,0.11,0.11,10.53,1,67.0,66.0,60.0,2.0,0.0,S. Papastathopoulos
31,81.0,Henrikh Mkhitaryan,Armenia,https://www.sportsbase.io/images/people/5226.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,AM (CR),Mkhitaryan,111,1,0,0,0,1,3,1,2,111.0,0.0,0.0,83.51,0.81,3.24,,3.24,0.0,0.0,1.62,1.62,0.0,0.81,1.62,0.0,4.05,28.38,25.95,0.81,0,0,55.94,79.71,1.62,0.0,6.1,0.0,0.0,AM,https://www.footballcritic.com/henrikh-mkhitaryan/profile/5226,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/armenia/area-info/17,0,Mkhitaryan,Attacking midfielder,6,AM&nbsp;(CR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,67.0,,0.0,0.0,H. Mkhitaryan
31,91.0,PE Aubameyang,Gabon,https://www.sportsbase.io/images/people/5233.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,38.89,Arsenal FC,England,GB,"F (C),<BR />AM (L)",Aubameyang,3139,3,1,22,3,10,36,35,1,3138.0,2.0,0.0,37.31,0.58,2.52,,2.47,0.0,1.26,0.58,0.41,0.32,0.37,2.66,1.21,0.66,11.27,11.79,0.66,0,0,23.2,72.44,0.49,5.0,6.7,11.0,9.0,GA,https://www.footballcritic.com/pe-aubameyang/profile/5233,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/gabon/area-info/77,44,Aubameyang,Striker,8,"F&nbsp;(C),&nbsp;AM&nbsp;(L)",0.63,0.58,45.16,23.66,0.09,25.0,0.72,0.66,48.57,8,63.0,35.0,38.0,13.0,9.0,P. Aubameyang
32,57.0,Ralf Fährmann,Germany,https://www.sportsbase.io/images/people/5241.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,,Norwich City FC,England,GB,GK,Fährmann,22,0,0,0,0,0,1,1,0,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,6.1,0.0,0.0,DE,https://www.footballcritic.com/ralf-fahrmann/profile/5241,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/germany/area-info/80,0,Fahrmann,Goalkeeper,1,GK,,,,,,,,,,0,,,,0.0,0.0,R. Fährmann
25,62.0,Max Meyer,Germany,https://www.sportsbase.io/images/people/5245.png,Crystal Palace,https://www.sportsbase.io/images/clubs/508.png,0.0,Crystal Palace FC,England,GB,"DM (C),<BR />M (L)",Meyer,649,1,0,0,0,2,17,6,11,649.0,0.0,0.0,45.07,0.28,3.74,,1.25,0.0,1.52,2.22,0.83,1.25,0.28,1.25,0.28,1.39,10.4,12.07,0.28,0,0,27.18,76.53,0.97,0.0,5.9,0.0,0.0,DE,https://www.footballcritic.com/max-meyer/profile/5245,https://www.footballcritic.com/crystal-palace-fc/squad/508,https://www.footballcritic.com/germany/area-info/80,11,Meyer,Defensive midfielder,4,"DM&nbsp;(C),&nbsp;M&nbsp;(L)",0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,18.0,51.0,0.0,0.0,M. Meyer
29,73.0,Joël Matip,Cameroon,https://www.sportsbase.io/images/people/5249.png,Liverpool,https://www.sportsbase.io/images/clubs/462.png,0.0,Liverpool FC,England,GB,D (C),Matip,703,0,0,1,0,3,9,8,1,703.0,0.0,0.0,82.45,0.0,6.53,,0.13,0.0,0.64,0.77,0.9,1.67,4.61,0.51,0.13,7.68,11.65,11.91,0.0,0,0,69.77,84.22,0.25,0.0,7.3,0.0,1.0,CM,https://www.footballcritic.com/joel-matip/profile/5249,https://www.footballcritic.com/liverpool-fc/squad/462,https://www.footballcritic.com/cameroon/area-info/42,5,Matip,Defender,2,D&nbsp;(C),0.13,0.13,25.0,25.0,0.0,1.0,0.13,0.13,12.5,0,75.0,90.0,76.0,1.0,0.0,J. Matip
27,74.0,Sead Kolašinac,Bosnia and Herzegovina,https://www.sportsbase.io/images/people/5250.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,18.18,Arsenal FC,England,GB,"D,<BR />DM (L)",Kolašinac,1699,4,0,0,2,5,26,19,7,1699.0,0.0,0.0,65.79,0.26,5.51,,1.54,0.0,1.38,0.85,1.06,1.27,1.69,0.22,0.0,2.44,11.86,10.49,0.05,0,1,47.2,85.63,0.85,1.0,6.4,0.0,0.0,BA,https://www.footballcritic.com/sead-kolacinac/profile/5250,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/bosnia-and-herzegovina/area-info/33,26,Kolasinac,Full back,3,"D,&nbsp;DM&nbsp;(L)",0.0,0.0,0.0,0.0,0.11,2.0,0.11,0.11,11.11,2,62.0,55.0,57.0,0.0,0.0,S. Kolašinac
27,80.0,Antonio Rüdiger,Germany,https://www.sportsbase.io/images/people/5262.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,12.5,Chelsea FC,England,GB,D (CL),Rüdiger,1710,3,0,2,0,5,20,19,1,1710.0,0.0,0.0,88.1,0.0,7.26,,0.37,0.0,1.26,0.42,1.0,0.68,2.84,0.63,0.16,11.42,11.42,11.31,0.16,1,0,77.79,86.94,0.16,1.0,6.9,1.0,1.0,DE,https://www.footballcritic.com/antonio-rudiger/profile/5262,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/germany/area-info/80,24,Rudiger,Defender,2,D&nbsp;(CL),0.11,0.11,25.0,16.67,0.0,2.0,0.11,0.11,5.56,2,63.0,60.0,60.0,0.0,2.0,A. Rüdiger
27,59.0,Moritz Leitner,Germany,https://www.sportsbase.io/images/people/5266.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,"DM,<BR />AM (C)",Leitner,686,1,0,0,0,1,9,7,2,685.0,0.0,0.0,90.4,0.0,7.09,,0.66,0.0,2.11,1.45,1.18,1.05,1.05,1.05,0.0,4.6,20.63,14.45,0.26,0,1,72.14,86.89,0.79,0.0,6.4,0.0,0.0,DE,https://www.footballcritic.com/moritz-leitner/profile/5266,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/germany/area-info/80,16,Leitner,Defensive midfielder,4,"DM,&nbsp;AM&nbsp;(C)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,56.0,50.0,0.0,0.0,M. Leitner
24,69.0,Leroy Sané,Germany,https://www.sportsbase.io/images/people/5308.png,Man City,https://www.sportsbase.io/images/clubs/464.png,,Manchester City FC,England,GB,"W,<BR />AM (L)",Sané,11,0,0,0,0,1,1,0,1,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,0.0,DE,https://www.footballcritic.com/leroy-sane/profile/5308,https://www.footballcritic.com/manchester-city-fc/squad/464,https://www.footballcritic.com/germany/area-info/80,0,Sane,Winger,7,"W,&nbsp;AM&nbsp;(L)",,,,,,,,,,0,,,,0.0,0.0,L. Sané
33,56.0,Sebastian Prödl,Austria,https://www.sportsbase.io/images/people/5341.png,Watford,https://www.sportsbase.io/images/clubs/511.png,,Watford FC,England,GB,D (C),Prödl,57,0,0,0,0,1,1,1,0,,0.0,0.0,,,,,,,,,,,,,,,,,,0,0,,,,0.0,6.3,0.0,0.0,AT,https://www.footballcritic.com/sebastian-prodl/profile/5341,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/austria/area-info/20,0,Prodl,Defender,2,D&nbsp;(C),,,,,,,,,,0,,,,0.0,0.0,S. Prödl
26,79.0,Mateo Kovačić,Croatia,https://www.sportsbase.io/images/people/5415.png,Chelsea,https://www.sportsbase.io/images/clubs/471.png,30.77,Chelsea FC,England,GB,"M,<BR />DM (C)",Kovačić,2073,8,0,1,3,6,31,23,8,2073.0,0.0,0.0,96.73,0.0,7.69,,0.35,0.0,1.6,1.65,0.86,0.86,0.69,0.91,0.22,5.86,23.23,11.98,0.39,0,1,80.1,89.81,3.26,3.0,7.0,0.0,0.0,HR,https://www.footballcritic.com/mateo-kovacic/profile/5415,https://www.footballcritic.com/chelsea-fc/squad/471,https://www.footballcritic.com/croatia/area-info/56,37,Kovacic,Midfielder,5,"M,&nbsp;DM&nbsp;(C)",0.05,0.05,23.81,4.76,0.13,4.0,0.17,0.17,17.39,3,58.0,32.0,63.0,0.0,1.0,M. Kovačić
28,83.0,Bernd Leno,Germany,https://www.sportsbase.io/images/people/5437.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.0,Arsenal FC,England,GB,GK,Leno,2650,2,0,0,0,7,30,30,0,2650.0,0.0,1.0,39.64,0.0,8.87,,0.0,3.83,1.32,0.14,0.0,0.0,0.88,0.0,0.0,10.15,2.01,7.85,0.0,2,0,27.21,72.03,0.04,4.0,6.8,1.0,0.0,DE,https://www.footballcritic.com/bernd-leno/profile/5437,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/germany/area-info/80,39,Leno,Goalkeeper,1,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,82.0,,0.0,0.0,B. Leno
28,89.0,Son Heungmin,Korea Republic,https://www.sportsbase.io/images/people/5442.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,46.15,Tottenham Hotspur FC,England,GB,"AM (L),<BR />S (C)",Son Heungmin,2486,0,2,11,10,8,30,28,2,2486.0,0.0,0.0,49.46,0.61,4.64,,2.79,0.0,1.13,0.98,0.61,0.68,0.61,2.93,1.38,1.2,13.18,13.1,0.68,0,1,28.6,84.81,2.1,4.0,7.0,3.0,4.0,KR,https://www.footballcritic.com/son-heungmin/profile/5442,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/korea-republic/area-info/107,31,Son,Winger,7,"AM&nbsp;(L),&nbsp;S&nbsp;(C)",0.4,0.4,46.91,13.58,0.36,21.0,0.76,0.76,53.57,11,62.0,16.0,37.0,7.0,4.0,S. Heungmin
32,58.0,Timm Klose,Switzerland,https://www.sportsbase.io/images/people/5532.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.0,Norwich City FC,England,GB,D (CL),Klose,586,0,0,0,0,0,7,7,0,585.0,0.0,0.0,70.77,0.0,4.62,,0.0,0.0,2.0,1.08,1.23,1.23,3.54,0.46,0.0,6.16,3.69,10.46,0.31,0,0,59.54,83.72,0.0,0.0,5.9,0.0,0.0,CH,https://www.footballcritic.com/timm-klose/profile/5532,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/switzerland/area-info/185,13,Klose,Defender,2,D&nbsp;(CL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,45.0,46.0,0.0,0.0,T. Klose
27,74.0,Felipe Anderson,Brazil,https://www.sportsbase.io/images/people/5555.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,25.0,West Ham United FC,England,GB,"AM,<BR />M (L)",Felipe Anderson,1506,1,0,1,4,5,25,20,5,1504.0,0.0,0.0,76.72,0.12,6.28,,2.15,0.0,1.62,1.38,1.02,1.26,0.66,1.38,0.48,3.65,23.76,19.63,0.48,0,0,52.54,78.7,3.77,2.0,6.8,0.0,0.0,BR,https://www.footballcritic.com/felipe-anderson/profile/5555,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/brazil/area-info/35,27,Anderson Pereira Gomes,Winger,7,"AM,&nbsp;M&nbsp;(L)",0.06,0.06,34.78,4.35,0.24,5.0,0.3,0.3,27.78,2,65.0,26.0,50.0,1.0,0.0,F. Anderson
26,76.0,Gerard Deulofeu,Spain,https://www.sportsbase.io/images/people/5611.png,Watford,https://www.sportsbase.io/images/clubs/511.png,25.0,Watford FC,England,GB,"F (C),<BR />AM (L)",Gerard Deulofeu,2109,3,0,4,5,9,28,25,3,2107.0,1.0,0.0,53.57,0.77,5.43,,3.89,0.0,1.45,0.94,1.15,1.03,0.22,2.74,0.9,1.41,15.85,16.91,0.9,0,0,30.71,79.69,2.57,3.0,6.7,1.0,3.0,ES,https://www.footballcritic.com/gerard-deulofeu/profile/5611,https://www.footballcritic.com/watford-fc/squad/511,https://www.footballcritic.com/spain/area-info/176,34,Deulofeu Lazaro,Striker,8,"F&nbsp;(C),&nbsp;AM&nbsp;(L)",0.17,0.13,32.81,6.25,0.22,9.0,0.39,0.34,30.43,5,47.0,6.0,39.0,2.0,2.0,G. Deulofeu
28,77.0,Christian Eriksen,Denmark,https://www.sportsbase.io/images/people/5618.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,37.5,Tottenham Hotspur FC,England,GB,"AM,<BR />M (C)",Eriksen,1091,5,0,2,2,2,20,10,10,1092.0,0.0,0.0,74.59,0.16,6.76,,5.93,0.0,1.49,0.5,0.74,0.91,1.15,2.14,0.74,4.62,22.17,19.29,0.91,0,0,55.05,80.54,0.0,1.0,6.5,0.0,1.0,DK,https://www.footballcritic.com/christian-eriksen/profile/5618,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/denmark/area-info/61,18,Dannemann Eriksen,Attacking midfielder,6,"AM,&nbsp;M&nbsp;(C)",0.16,0.16,34.62,7.69,0.16,4.0,0.33,0.33,36.36,3,45.0,43.0,40.0,0.0,2.0,C. Eriksen
25,68.0,Nabil Bentaleb,Algeria,https://www.sportsbase.io/images/people/5621.png,Newcastle,https://www.sportsbase.io/images/clubs/466.png,0.0,Newcastle United FC,England,GB,"DM,<BR />M (C)",Bentaleb,749,2,0,0,0,3,12,8,4,749.0,0.0,0.0,59.96,0.0,5.65,,0.0,0.0,1.93,0.6,2.29,2.29,0.96,0.48,0.0,4.45,8.06,8.42,0.24,1,0,47.83,84.92,0.84,0.0,6.4,0.0,0.0,DZ,https://www.footballcritic.com/nabil-bentaleb/profile/5621,https://www.footballcritic.com/newcastle-united-fc/squad/466,https://www.footballcritic.com/algeria/area-info/10,16,Bentaleb,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(C)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,53.0,46.0,0.0,0.0,N. Bentaleb
